,it,"3 Gündüz, 4 Granit, 5 Girgin, 6 Tezol, 7 Erim, 9 Baturalp, 11 Karabelen, 12 Dinçer, 13 Erimer, 14 Gündüz, 15 Türkoğlu, All. Jim McGregorFIBA EuroBasket 1959"
,tt,"Русия дәүләт су реестры мәгълүматы буенча елга Көнбатыш Каспий су бассейны округында урнашкан, су хуҗалыгы участогы — Сулак елгасы , инешенән Чиркейск гидроузеленә чаклы. Кече елга бассейны — бассейны юк, елга бассейны — Терек."
,tt,"Фәтхи А.С. Татар әдипләре һәм галимнәренең кулъязмалары. КДУ Фәнни китапханәсенә 1959-1969 елларда кергән кулъязмаларның тасвирламасы. - КУН, 1986. — 161 б."
,nn,"Gals på tysk, fransk og italiensk i det nettbaserte Historisches Lexikon der Schweiz/Dictionnaire historique de la Suisse/Dizionario storico della Svizzera."
,tt,"Санакларда киләсе ике операцион система төрләре киң таралган: Microsoft Windows, Unix һәм Unix системасына хас (шул исәптән Macintosh) операцион системалары."
,tt,"Экватор Гвинеясының башкаласы Биоко утравының төньягында Малабо (элеккеге Санта-Исабель). Иң эре шәһәрләр: Малабо (38 мең кеше), Бата (24 мең кеше) - кыйтга өлешенең иң эре шәһәре. Илнең административ-территориаль бүленеше: 7 провинция."
,mt,"ARCHER, M. 1976a. Miocene marsupicarnivores (Marsupialia) from central South Australia, Ankotarinja tirarensis gen. et. sp. nov., Keeuna woodburnei gen. et. sp. nov., and their significance in terms of early marsupial radiations. Transactions of the Royal Society of South Australia 100: 53-73."
,de,"Narasimhan wuchs auf dem Land auf und studierte am Loyola College in Madras, wo er vom Jesuitenpater Racine, einem Schüler von Jacques Hadamard und Élie Cartan, unterrichtet wurde, und am Tata Institute of Fundamental Research in Mumbai (Bombay). 1959 wurde er an der Universität Bombay bei K. Chandrasekharan promoviert. Danach war er ab Mitte der 1960er Jahre Professor am Tata Institut. 1968/69 war er am Institute for Advanced Study in Princeton. 1992 bis 1999 war er Leiter der mathematischen Abteilung am „Abdus Salam International Centre for Theoretical Physics“ in Triest. Er war auch Präsident der Commission for Development and Exchange der International Mathematical Union und erster Vorsitzender des indischen National Board for Higher Mathematics. Er war Gastprofessor unter anderem in Kaiserslautern und Japan."
,tt,"Инья — Русия территориясеннән ага торган елга. Пермь крае, Коми Республикасы биләмәләрендә ага. Елга Берёзовая елгасына кушылып, аның кушылдыгы булып тора. Елга озынлыгы 26 км."
,jv,"Lesōthō fatše la bontat'a rōna; Ha ra mafatše le letle ke lona; Ke moo re hlahileng, ke moo re hōlileng, Rea le rata, Mōlimō ak'u bōlōke Lesōthō; O felise dintwa le matshwenyeho; Oho fatše lena; La bontata rōna; Le be le khotso. Khotso. Pula. Nala."
,sv,"Särklamp är en sjö i Torsby kommun i Värmland och ingår i Göta älvs huvudavrinningsområde. Sjön är 6,8 meter djup, har en yta på 0,0794 kvadratkilometer och befinner sig 432 meter över havet. Vid provfiske har abborre fångats i sjön."
,tt,"Наполеон гаскәре Мәскәүне калдыргач, Швеция Франция белән дипломатик мөнәсәбәтләрне өзә, 1813 елның язында французларга каршы коалициягә кушыла. 1813 елның маенда 30 меңлек швед гаскәре башында Помераниягә төшә. Плесвиц солыхыннан соң союздаш илләрнең 100 меңлек Төньяк армиясе белән җитәкчелек итә."
,ru,"С 1 февраля 2009 года (интронизация) предстоятель Церкви — Патриарх Московский и всея Руси Кирилл (Гундяев), избранный на патриарший престол 27 января того же года на Поместном соборе РПЦ."
,es,"El club se formó el 5 de marzo de 1898, cuando Sutton Gremio Rovers FC y Sutton Asociación F.C. (Antes Sutton St Barnabas FC) acordaron fusionarse durante una reunión en el Hotel Robin Hood."
,en,"↑ Santucci 2006: Santucci, R.A., Bertini, R.J. (2006). „A new titanosaur from western São Paolo State, Upper Cretaceous Bauru Group, south-east Brazil”. Palaeontology 49 (1), 171–185. o."
,kv,"Nostr patr kel es in sieli! ke votr nom es sanctifiked; ke votr regnia veni; ke votr volu es fasied, kuale in siel, tale et su ter. Dona sidiurne a noi nostr pan omnidiurnik; e pardona (a) noi nostr debti, kuale et noi pardon a nostr debtatori; e no induka noi in tentasion, ma librifika noi da it mal."
,fr,"2016 : Visite officielle avec parade des candidats présidentiels Nano Sarko et François Groland au FIFIGROT 2016, Carnets filmés de Gérard Courant - un participant à la parade"
,de,"The Nines − Dein Leben ist nur ein Spiel (im Original The Nines) ist ein US-amerikanischer Spielfilm aus dem Jahr 2007 von John August mit Ryan Reynolds, Melissa McCarthy und Hope Davis."
,de,"Weigand, Rudolf Kilian: Predigen und Sammeln. Die Predigtanordnung in frühen Tauler-Handschriften. Yn: Studien zur deutschen Sprache und Literatur. FS Konrad Kunze. Hg. von Werner Williams-Krapp. Hamburch 2004, s. 114-155."
,tg,"Леонардо Даниэл Акоста Диас (испанӣ: Leonardo Daniel Acosta Díaz; 21 марти 1977, Монтевидео, Уругвай) — футболбози уругвайӣ, зарбазананда (страйкер)."
,uk,"«Гарады і вёскі Беларусі: Энцыклапедыя.» Т.6, Менска вобласьць/С. В. Марцэлеў; Рэдкалегія: Г. П. Пашкоў (галоўны рэдактар) і інш. — Мн.: Белэн"
,es,"Su catálogo vocal incluye óperas, misas, comedias musicales y unas cincuenta canciones. Su obra eludió las grandes estructuras formales y la elocuencia sinfónica a excepción de la única obra para gran orquesta que llegó a escribir, ''''Escenas argentinas'''' que se estrenó en 1922 en el Teatro Colón con la Filarmónica de Viena."
,tg,"Алекс Сандро Cантана де Оливейра (португалӣ: Alex Sandro Santana de Oliveira; 30 октябри 1973, Cалвадор, Баиа, Бразилия) — футболбози бразилӣ, зарбазананда (страйкер)."
,tt,"Тәхәллүс яки псевдоним — язучы, артист, рәссам, һәм башка кайбер кешеләрнең үзенә үзе алган уйдырма исеме яки фамилиясе. Баштарак тәхәллүс исемдә туу җире атамасын күрсәтә иде, гадәттә ''''и'''' кушымча ярдәмендә билгеләнә, мәсәлән: Габдрәхим ибн Усман ибн Сармаки ибн Крым Утыз-Имәни, Луиза Батыр-Болгари, Сәйф Сараи һ.б., төп-төгәл әйткәнчә, псевдоним ул тәхәллүс генә түгел, ләкин хәзер тәхәллүс сүзе псевдоним мәгънәсендә кулланыла , еш кына географик урынга бәйле булмый ."
,es,"El cantón de Rivière-Pilote era una división administrativa francesa, que estaba situada en el departamento de Martinica y la región de Martinica.[1]​"
,sr,"Deljeni veb-hosting — Nečiji veb-sajt se nalazi na serveru sa mnogo drugih sajtova, može ih biti od tek nekoliko do stotina hiljada. Najčešće svi domeni dele osnovne resurse servera kao što su RAM i CPU. Mogućnosti koje pruža ovaj tip servisa su najčešće veoma ograničene. Mnoge kompanije uzimaju veći prostor i onda taj prostor daju svojim klijentima kao preprodavci."
,hu,"Verdi - Alzira (Alzira), Attila (Odabella), Az álarcosbál (Amelia), A lombardok (Giselda), Macbeth (Lady Macbeth), A haramiák (Amalia), Nabucco (Abigaille), Rigoletto (Gilda), Simon Boccanegra (Amelia/Maria), A trubadúr (Leonora), A szicíliai vecsernye (Elena)"
,es,"Tras el derrocamiento de Benito Mussolini en julio de 1943, el territorio de la Albania Italiana que hasta entonces era ocupado por tropas del Regio Esercito, fue invadido por fuerzas de la Wehrmacht que instalaron allí en septiembre de 1943 un régimen de ocupación y obtuvieron el apoyo de nacionalistas albaneses; tal situación creó un ambiente propicio para que los mandos militares alemanes aceptaran la idea de fundar una unidad militar compuesta por albaneses que luchara al lado de las Waffen SS en los Balcanes, en contra de los partisanos yugoslavos."
,av,"Already has a bot flag in: ar, am, an, ast, az, bar, bat-smg, bg, br, bn, bpy, bs, ca, ceb, cs, cv, da, de, el, en, eo, es, et, eu, fa, fi, fiu-vro, fr, frp, fy, ga, gl, he, hr, hsb, ht, hu, hy, id, is, it, iu, ja, jv, ka, kk, ksh, ku, lb, li, lmo, ln, lt, lv, mk, mi, ml, mr, ms, mt, nap, nds, nds-nl, nl, nn, no, pl, pms, ps, pt, ro, roa-tara, ru, sco, sh, sk, simple, sl, sq, sr, su, sv, ta, tg, th, to, tr, tt, uk, ur, vec, vi, vls, vo, zh, zh-classical, zh-min-nan, zh-yue. On it.wiki has done more than 65000 edit."
,tt,"1954 елның 28 июнендә БАССР Мәчетле районы Дуван-Мәчетле авылында туган. Урта мәктәпне бетергәч, күмәк хуҗалыкта эшли. Армиядән кайткач, Уфада медицина институтының 1 курсын төгәлли. Аннан дәүләт университетын (1980) тәмамлый. Учалы һәм Мәчетле районнарында укыта. Радиокомитетта хәбәрче (1985-1990), БР язучылар берлегендә пропаганда бюросы җитәкчесе (1990), «Агыйдел» журналы әдәби хезмәткәре(1991-2005), Уфа китап нәшриятында бүлек мөдире (2005 елдан)."
,de,"V.1. Theodor Freiherr von Guilleaume (1861–1933; Generaldirektor des Carlswerks, 1900 Aufsichtsratsvorsitzender des Carlswerks, Geheimer Kommerzienrat) ∞ Hortense von Mallinckrodt (1867–1950)"
,tt,"Интенсивлык җир тетрәвен якынча тасвилаучы характеристика булып тора. Ул җир өслегенә, кешеләргә, хайваннарга һәм табигый һәм табигый булмаган корылмаларга тәэсирнең рәвешен һәм зурлыгын билгели. Дөньяда берничә интенсивлык шкаласы кулланыла: АКШда – Меркалли шкаласының (MM) модификациясе, Аурупада – Аурупа макросейсмик шкаласы (EMS), Япониядә – Шиндо шкаласы (Shindo)."
,tt,"552 (биш йөз илле икенче) ел — кәбисә ел, юлиан тәкъвим буенча дүшәмбе көнне башлана. Бу безнең эраның 552 елы, I меңьеллыкның 552 елы, VI гасырның 52 елы, VI гасырның 6 унъеллыгының 2 елы, 550 елларның 3 елы. 552 елдан бирле 1466 ел үтте."
,tt,"Русия дәүләт су реестры мәгълүматы буенча елга Югары Об су бассейны округында урнашкан, су хуҗалыгы участогы — Таз елгасы. Кече елга бассейны — бассейны юк, елга бассейны — Таз."
,es,"En 1853 al crearse el municipio de Cuajinicuilapa, Punta Maldonado carecía de importancia política y comercial por lo que quedó integrada a este nuevo municipio."
,tt,"• Лайлалы төерчәләр — ярым ачык, бераз чыгып торучы аксыл-соры төстәге төрле зурлыктагы ясалмалар. Алар лайла, эпителиаль күзәнәкләр һәм аксым-липидлы компонентлардан, гадәттә аларны мөгезкатлау җепләре белән ачыклыйлар (рәс. 7. 3в)"
,sc,"Sa Universidade Estadual de Feira de Santana, jamada comunemente UEFS, est una universidade cun sa sede in Feira de Santana, in Bahia, in so Brasile."
,tg,"Проблема раскладки символов на компьютерной клавиатуре. Технологический университет Таджикистана, − Душанбе: “Ирфон”, 2010. − 104 с. (соавтор О.М.Солиев )"
,nl,"Terranova da Sibari is een gemeente in de Italiaanse provincie Cosenza (regio Calabrië) en telt 5257 inwoners (31-12-2004). De oppervlakte bedraagt 43,1 km², de bevolkingsdichtheid is 121 inwoners per km². Een van de plaatsen in de gemeente is Sibari, waar ook een station van de Ferrovie dello Stato is. Verder is het een klein plaatsje waar niet veel gebeurt."
,la,"Baljci, Blažuj, Bogdašić, Borčani, Bukova Gora, Bukovica, Cebara, Crvenice, Ćavarov Stan, Dobrići, Donji Brišnik, Eminovo Selo, Galečić, Gornja Prisika, Gornji Brišnik, Grabovica, Jošanica, Kazaginac, Kolo, Kongora, Korita, Kovači, Krnjin, Kuk, Letka, Lipa, Liskovača, Lug, Mandino Selo, Mesihovina, Mijakovo Polje, Mokronoge, Mrkodol, Omerovići, Omolje, Oplećani, Pasić, Podgaj, Prisoje, Radoši, Rašćani, Rašeljke, Renići, Roško Polje, Rošnjače, Sarajlije, Seonica, Srđani, Stipanjići, Šujica, Tomislavgrad, Vedašić, Vinica, Vojkovići, Vranjače, Vrilo, Zaljiće, Zaljut e Zidine."
,tt,"XIX гасырның урталарыннан фабрикада эшләнгән кухня кирәк-яраклары шактый киң тарала. Көнкүрештә металлдан эшләнгән (шул исәптән эмальле), фаянс һәм пыяла савыт-саба күренә башлый. Ләкин халыкның күпчелегендә, аеруча авыл халкында, фабрикада эшләнгән кухня кирәк-яраклары әллә ни зур урын алмый. Казанлы зур мич һәм ашамлыкларны шунда әзерләүгә көйләнгән ысуллар үзгәрешсез кала."
,tt,"Тутюл — Русия территориясеннән ага торган елга. Красноярск крае, Хакас Республикасы, Кемерово өлкәсе биләмәләрендә ага. Елганың тамагы Чулым елгасының сул ярыннан 1256 км ераклыкта урнашкан. Елга озынлыгы 34 км."
,tt,"Рассоха-Чернавская — Русия территориясеннән ага торган елга. Коми Республикасы биләмәләрендә ага. Елга Чернова елгасына кушылып, аның кушылдыгы булып тора. Елга озынлыгы 11 км."
,ms,"Mickey's Toontown dibuka pada tahun 1993 yang menerima sedikit ilham darippada Toontown dari fielm Who Framed Roger Rabbit keluaran Disney pada tahun 1988. Mickey's Toontown umpama kartun 1930-an yang dihidupkan sebagai tempat tinggal watak-watak kartun Disney yang terulung. Toontown menampilkan dua tarikan: Gadget's Go Coaster dan Roger Rabbit's Car Toon Spin. ''''Bandar'''' ini juga menjadi tempat terletaknya kediaman Mickey Mouse dan Minnie Mouse."
,tt,"Русия дәүләт су реестры мәгълүматы буенча елга Югары Об су бассейны округында урнашкан, су хуҗалыгы участогы — Чулым елгасы, Әчинск каласыннан Зырянское авылындагы су үлчәү постына чаклы. Кече елга бассейны — Об Иртеш кушылганга чаклы, елга бассейны — Об (өске өлеше) Иртеш кушылганга чаклы."
,tt,"Налимная — Русия территориясеннән ага торган елга. Томск өлкәсе, Красноярск крае биләмәләрендә ага. Елга Кеть елгасының уң ярына тамагыннан 260 км өстәрәк кушыла. Елга озынлыгы 24 км."
,tt,"Минзәләбаш атамасы 1878 елның 19 ноябрь датасы белән тарихи документка теркәлеп калган. Авылларда янгын каланчасы төзү белән бәйләнешле чаралар үткәргәндә, «Халыкны чукындыру өчен исемлек төзиләр, чиркәү салмакчылар икән» дип шикләнгән халык акча җыю исемлеге төзергә рөхсәт бирми. Бу чуалышларда катнашкан Минзәләбаш кешеләре Шәрәфетдин Исмәгыйлов һәм Шаһиәхмәт Бикмөхәммәтов исемнәре тарихка кереп калган. Минзәлә елгасы тарихи документларда XVII йөзләрдә теркәлгән."
,tt,"Ырынбур татар театрына йөри, студент спектакльләрендә катнаша. Театрга булган мәхәббәт Казанга алып килә, Татар театр техникумын тәмамлый (1936)."
,co,"L'ultimu ri, Tarquiniu lu Superbu, venni cacciatu in lu 509 a.C., sicundu la tradizioni à causa di li so atteghjamenti arroganti è di lu disprezzu versu li so cuncittadini è versu li istituzioni romane: si tratta probabilmenti delli cunseguenzi di lu decaderi di la potenza etrusca, di la quali Roma approfittò par cunquistarsi una maghjori autonomia."
,gv,"Anstaing, Baisieux, Chéreng, Forest-sur-Marque, Gruson, Hem, Lannoy, Leers, Lys-lez-Lannoy, Sailly-lez-Lannoy, Toufflers, Tressin as Willems"
,es,"Durante los primeros años del México independiente Punta Maldonado ''''El Faro'''' junto con Cuajinicuilapa, San Nicolás y Maldonado quedaron integradas al Estado de Puebla y este funciono como el puerto más importante de este Estado sobre las costas poblanas en el Océano Pacífico."
,pt,"A Península de Onsala – em sueco Onsalahalvön - é uma península na comuna de Kungsbacka, na província histórica da Halland, no sul da Suécia."
,ug,"Paşanıñ oglınıñ kolideki keş o kıznıñ putoga obdan kemmeptü paşanıñ oglı seniñ başka kızıñ yok mu dep soruganda vay paşah-i alem, bölek kızım yok bu keş muşu kızımnıñ putoga obdan kelidu! dep pıçaknı elip kıznıñ putunu kesgini başlaptu şundak kılıp önçi hepileşse mộ özinıñ kızınıñ putuga bu keşni keydiremmeptu."
,it,"Le dita, 5 per zampa, sono sottili e terminano con un artiglio che permette all'animale di arrampicarsi agilmente su ogni superficie ruvida.I maschi adulti generalmente sono più grossi e possenti e hanno collo e testa più grandi e robusti delle femmine."
,es,"La mayor parte de los soldados albaneses de la SS Skanderbeg que desertaron en Kosovo en 1944 participaron en la revuelta albanesa del primer trimestre de 1945, revuelta sofocada por las fuerzas comunistas yugoslavas por orden de Tito."
,cv,"М. И. Ожован. Топологические характеристики связей в окисных системах SiO2 и GeO2 при переходе стекло-жидкость. ЖЭТФ, 130 (5) 944—956 (2006)."
,av,"Мы также составили список проектов с существующей процедурой снятия прав с неактивных администраторов на странице обсуждения запроса. Не стесняйтесь добавлять ваш(и) проект(ы) в этот список, если в них есть соответствующее правило."
,tt,"Данис Тәбибулла улы Хәйруллин (1945 елның 7 октябрендә туган) — татар шагыйре, ике китап авторы, Татарстан Язучылар берлеге әгъзасы (1992 елдан). Белгечлеге буенча инженер."
,tt,"Журавлиха — Русия территориясеннән ага торган елга. Кемерово өлкәсе, Новосибирск өлкәсе биләмәләрендә ага. Елга Камышная елгасына кушылып, аның кушылдыгы булып тора. Елга озынлыгы 13 км."
,af,"Die Heilige Birmaanse kat is in 1925 die eerste keer erken deur die Cat Club de France, in 1966 in Engeland deur die Governing Council of the Cat Fancy (GCCF) en in 1967 in die VSA deur die Cat Fanciers' Association (CFA). Dit is in 1979 deur The International Cat Association (TICA) erken."
,pt,"Trabalhou com maestros como Alan Gilbert, Seiji Ozawa, Kurt Masur, Pierre Boulez, Leonard Slatkin, Stanislaw Skrowaczewski, Peter Oundjian, Esa-Pekka Salonen, Myung-whun Chung e Gianandrea Noseda."
,gl,"Partindo dun triángulo equilátero de lado a delinéase facendo centro nun dos vértices do triángulo e con raio a, un arco de circunferencias que una os dous vértices restantes. Repetíndose a operación para cada vértice obtense o triángulo de Reuleaux."
,ca,"Joseph Patrick Carrol Naish, conegut com a J. Carrol Naish (Nova York, 21 de gener de 1897 − La Jolla, Califòrnia, 24 de gener de 1973) fou un actor estatunidenc."
,tt,"278 (ике йөз җитмеш сигезенче) ел — кәбисә булмаган ел, юлиан тәкъвим буенча сишәмбе көнне башлана. Бу безнең эраның 278 елы, I меңьеллыкның 278 елы, III гасырның 78 елы, III гасырның 8 унъеллыгының 8 елы, 270 елларның 9 елы. 278 елдан бирле 1740 ел үтте."
,af,"Die hoofsyriviere is die Bloukransrivier, die Bakrivier en die Lushingtonrivier. Die Klein Kowierivier is 'n kleiner sytak wat 14 km voor die monding by die strandmeer-gedeelte aansluit. Daar sluit ook 'n hele aantal kleiner, onbenoemde spruite aan by die rivier langs sy roete na die see. Die Kowierivier is deel van die Vis tot Tsitsikama waterbestuursgebied."
,tt,"Русия дәүләт су реестры мәгълүматы буенча елга Югары Идел бассейн округында урнашкан. Кече елга бассейны — Идел кушылдыклары бассейны Рыбинск сусаклагычыннан түбәнгә таба Ука кушылганчы, елга бассейны — (Югары) Идел Куйбышев сусаклагычына кадәр (Ука бассейныннан тыш)."
,et,"Mezzolombardo külgneb järgmiste valdadega: Ton, Mezzocorona, Spormaggiore, San Michele all'Adige, Fai della Paganella, Nave San Rocco ja Zambana."
,tt,"Кырым Автономияле Җөмһүрияте яки Кырым Мохтари Җөмһүрияте (рус. Автономная Республика Крым, укр. Автономна Республіка Крим, кырымтат. Qırım Muhtar Cumhuriyeti, Къырым Мухтар Джумхуриети), КАҖ (укр. АРК, кырымтат. QMC, КъМДж) — Кырым ярымутравының күпчелек өлешен биләп торган, Украина составында булган автономияле җөмһүрият. Русия белән диңгез чикләренә дә ия булган."
,tt,"Кайнзара — Русия территориясеннән ага торган елга. Алтай Республикасы, Алтай крае биләмәләрендә ага. Елга Едиган елгасына кушылып, аның кушылдыгы булып тора. Елга озынлыгы 16 км."
,tt,"Наполеонның Бернадотны АКШка илче итеп җибәрү планы була, моңа Австрия белән башланып киткән сугыш комачаулый. Бернадот Бөек армиянең 1нче корпусы командиры итеп билгеләнә."
,tt,"Замарайка — Русия территориясеннән ага торган елга. Новосибирск өлкәсе, Алтай крае биләмәләрендә ага. Елга Орда елгасының сул ярына тамагыннан 27 км өстәрәк кушыла. Елга озынлыгы 12 км."
,ru,"Абросимов, А. Михаил Минин: «Мы воевали не за награды» / А. Абросимов // Аргументы и факты. — 2004. — Май (№ 18). — С. 2. — (АиФ. -Северо-Запад ; № 18)."
,es,"Para pasar la oración activa a pasiva, hay que cambiar los constituyentes de las funciones sintácticas: el complemento directo de la oración en voz activa, pasa a ser el sujeto de la oración en voz pasiva, mientras que el sujeto de la oración activa, pasa a ser el complemento agente de la oración en voz pasiva. Ejemplo:"
,es,"En 2006 interpretó a Ron Meyers en la película Provoked: A True Story, la cual está ligeramente basada en la historia verdadera de Kiranjit Ahluwalia, quien mató a su abusivo esposo."
,de,"Manfred Jakubowski-Tiessen, Die Leiden Christi und die Leiden der Welt. Die Entstehung des lutherischen Karfreitags (= Las suffrentschas da Crist e las suffrentschas dal muond, in: Wolfgang Behringer, Hartmut Lehmann e Christian Pfister (edituors), Kulturelle Konsequenzen der ''''Kleinen Eiszeit'''' (= Consequenzas culturelas dal temp da glatsch pitschen), Göttingen 2005, pag. 195-213."
,gl,"Sáez Rodríguez, Ángel J. (2007). ''''Fortificaciones y aspectos militares en el Campo de Gibraltar'''' (PDF). Almoraima, Revista de Estudios Campogibraltareños (34). 1133-5319."
,tt,"Ага-Камар — Русия территориясеннән ага торган елга. Дагстан биләмәләрендә ага. Елга Курах елгасына кушылып, аның кушылдыгы булып тора. Елга озынлыгы 18 км."
,nn,"Bass – Matt Brubeck, Les Claypool, Greg Cohen, Seth Ford-Young, Trevor Horn, Adam Lane, Mark Linkous, Eric Perney, Mike Silverman, Matthew Sperry, Larry Taylor, Leroy Vinnegar"
,ms,"Di beberapa negara Asia seperti China, Malaysia, dan Indonesia, Aurion dipasarkan dengan nama Camry. Untuk Indonesia, Camry tersedia dalam trim level 2.4 G, 2.4 V, dan 3.5 Q. Camry 3.5 Q merupakan model yang mewah dan hampir sama dengan aurion 3.5 Presara."
,tt,"Волганский-Ёль — Русия территориясеннән ага торган елга. Коми Республикасы, Ненец АО биләмәләрендә ага. Елга ? елгасына кушылып, аның кушылдыгы булып тора. Елга озынлыгы 11 км."
,fr,"Au lycée, le film préféré d'Adam Young était Heavyweights. Sa chanson '''' Gimme Burgers '''' de son projet '''' Can You Smell What The Rock Is Cooking? '''' est d'ailleurs un hommage au film. Les petits extraits audios du film sont aussi joués à l'arrière-plan de multiples chansons des projets du chanteur : El Uno Clarence, The One Clarence."
,de,"Matthias Wenzel։ Der Mystiker und Philosoph Jacob Böhme (1575-1624). Sein Weg in die Welt – und zurück nach Görlitz. In։ BIS - Das Magazin der Bibliotheken in Sachsen, 1 (2008), S. 82–85 (Volltext) – zu den Beständen in der OLB Görlitz"
,ku,"Hes ame. Errrik! Ez çi vînena heww? Mîyanê ê koyan de, o gelîyo xorî de, citeyê şelwarê sîyayê xasî yê Dîyarbekirî serê qonderanê zincetujanê beriqnayan de dayê xo ra. Mîyêka sipî a birîsmêne mîyaneyê xo ra, serê şelwaran de pişta; mîyane kerdo barî. Cor de êlegêko kewe û gocagin serê îşligê çeqerî de dayo xo ra. Her di kalekan ra puskulê rengênê şilabendê torkî helqetnê. Vanê semedê xatirê nê puskulanê şilabendê ey bîyo ke nameyê ey bîyo Heso Puskul.'''' (r. 12)"
,tg,"Роналд Алберто Вилалта Медина (испанӣ: Ronald Alberto Villalta Medina; 8 майи 1987, Санта Ана, Эл Салвадор) — футболбози cалвадорӣ, нимҳимоятгар."
,be,"NGC 3947 (іншыя абазначэнні — UGC 6863, MCG 4-28-88, ZWG 127.95, IRAS11507+2101, PGC 37264) — спіральная галактыка з перамычкай (SBb) у сузор'і Леў."
,es,"Las Cabezadas es el nombre que recibe una ceremonia civil y religiosa que se celebra en la ciudad de León (España) el domingo más próximo a la festividad de San Isidoro, que se celebra el día 26 de abril."
,oc,"Dues civilitzacions antigues hàbils en l'ús de la fusta van ser els egipcians i els chineses. Lo trabalh de la fusta és descrit en molts de dibuixos de l'antic Egipte. També hi ha còpies del treball dels antics egipcis, com cadires, que encara existeixen. El metall usat pels egipcis era probablement el bronze, o el coure, perquè l'acièr encara no s'havia inventat."
,nn,"Dürnten på tysk, fransk og italiensk i det nettbaserte Historisches Lexikon der Schweiz/Dictionnaire historique de la Suisse/Dizionario storico della Svizzera."
,av,"А в 1581у впервые была напечатана полная церковнославянская Библия. В тексте её, однако, иногда встречались ошибки и неточности. В последующих изданиях ошибки эти старались исправлять."
,es,"• Martínez Arroyo, Emilio José; Silva Dos Santos, Fabiane Cristina (2015) El Cabanyal, un patrimonio rescatado por la ciudadanía. Revista ph, n.º 88, 2015, pp. 9-12"
,ms,"Judith of Bethulia (1914) merupakan filem lakonan Blanche Sweet dan Henry B. Walthall, yang diterbitkan dan diarahkan oleh D. W. Griffith, berdasarkan pementasan dengan judul yang sama oleh Thomas Bailey Aldrich. Filem ini merupakan dengan durasi yang panjang pertama oleh Biograph, walaupun yang kedua dikeluarkan oleh Biograph."
,es,"Badia Calavena es una localidad y comune italiana de 2.574 habitantes,[2]​ ubicada en la provincia de Verona (una de las siete provincias de la región de Véneto)."
,wa,"| catchetmint [adv.] tot s' catchant. Mi cour, c' est come ene låsse di soye La k' dji retroclêye, catchetmint, Des poussires di bouneur et djoye Des spiyons d' båjhaedjes et d' siermints (E. Wiket). On dit eto: covietmint. F. en cachette, secrètement, furtivement, discrètement."
,tt,"1830 (бер мең сигез йөз утызынчы) ел — кәбисә булмаган ел, милади тәкъвим буенча җомга көнне башлана. Бу безнең эраның 1830 елы, II меңьеллыкның 830 елы, XIX гасырның 30 елы, XIX гасырның 3 унъеллыгының 10 елы, 1830 елларның 1 елы. 1830 елдан бирле 188 ел үтте."
,tt,"Лемжа — Русия территориясеннән ага торган елга. Кострома өлкәсе, Иваново өлкәсе, Нижгар өлкәсе биләмәләрендә ага. Елга Моча елгасына кушылып, аның кушылдыгы булып тора. Елга озынлыгы 13 км."
,so,"nenies - (qofnaba, cidnabe) (neni- (''''maya'''') + -es posedanto - hanti, maal) Esperanto estas nenies propraĵo; (tabelvorto) (propraĵo - hanti, maal)"
,tt,"Арамашка — Русия территориясеннән ага торган елга. Свердлау өлкәсе биләмәләрендә ага. Елга Реж елгасына кушылып, аның кушылдыгы булып тора. Елга озынлыгы 12 км."
,jv,"Angggota KKO yang di pimpin Kapten KKO Winanto melakukan pengangkatan jenazah para Pahlawan Revolusi ing Lubang Buaya, gegayutan peristiwa G30S/PKI."
,ms,"Lapangan Terbang Cut Nyak Dien (IATA: MEQ, ICAO: WITC) merupakan sebuah lapangan terbang di Indonesia. Ia terletak di Nagan Raya Regency, Aceh. Lokasi lapangan terbang sekitar 26 kilometer dari Suka Makmue, 46 kilometer dari Meulaboh, Aceh Barat Regency, dan 347 kilometer dari bandar Banda Aceh."
,ne,"१.चिकित्सा, २. शल्य, ३. व्याधिकी (पैथलोजी), ४. स्त्रीरोग, ५. विकलांग (और्थोपीडिक), ६. शलाक्य (इयर-नोज-थ्रोट), ७. आँखा, ८. दन्त, ९. क्षयरोग, १०. चर्म र रतिजरोग ११.बालरोग (पीडियेट्रिक्स) र १२. आपत्ति अनुविभाग"
,es,"El día 31 de marzo de 2009, los Sacramento Kings reconocieron su trayectoria en la franquicia retirando su dorsal número 21, aprovechando la visita al ARCO Arena de uno de sus ex equipos, los Hornets, entrenados en ese momento por su ex compañero en los Lakers Byron Scott y en donde jugaba por entonces Stojakovic."
,gv,"Baile an Mhóta, Baile an Tóchair, Baile Easa Dara, Baile idir dhá Abhainn, Béal an Átha Fada, Béal Átha an Trí Liag, Béal Átha na gCarraigíní, Béal Trá"
,de,"Im Kirchdorf fließen der Lerchenbach (links) und der Feldgraben (rechts) zum Kanzelbach zusammen, der ein rechter Zufluss der Bibert ist. Im Südosten erhebt sich der Ritterbuck, ca. 0,5 km östlich liegt der Dennenweiher und das Bayreuther Holz."
,it,"La magnitudine assoluta del sistema è di -1,01 e la sua velocità radiale positiva indica che la stella si sta allontanando dal sistema solare."
